Order ID,Order Date,Ship Date,Customer ID,Product ID,Sales,Quantity,Profit,Shipping Cost,Discount,Order Priority,Ship Mode
MX-2015-LE1681082-42075,2015-03-12,2015-03-14,LE-1681082,TEC-MA-4194,111.4,1,51.24,25.488,0,Critical,First Class
ID-2014-MR1754559-41663,2014-01-24,2014-01-27,MR-1754559,OFF-AR-3554,218.39,6,-12.01,25.48,0.27,Medium,Second Class
IN-2012-PB19210127-41259,2012-12-16,2012-12-19,PB-19210127,TEC-MA-5494,148.32,3,68.22,25.48,0,Critical,First Class
MX-2015-MC1760536-42283,2015-10-06,2015-10-08,MC-1760536,OFF-AP-3565,242.64,5,-18.26,25.474,0.2,Medium,Second Class
EG-2012-AJ79538-41070,2012-06-10,2012-06-14,AJ-79538,OFF-EN-4915,237.42,6,90.18,25.47,0,High,Standard Class
ES-2015-CA1231045-42355,2015-12-17,2015-12-21,CA-1231045,TEC-PH-3797,347.44,5,16.24,25.47,0.15,Medium,Second Class
IN-2014-FW1439559-41836,2014-07-16,2014-07-20,FW-1439559,TEC-MA-6149,422.6,2,10.16,25.47,0.17,Medium,Standard Class
IN-2012-MT1807058-41187,2012-10-05,2012-10-10,MT-1807058,FUR-BO-3886,575.88,4,0,25.47,0,Medium,Standard Class
ML-2014-MP817579-41812,2014-06-22,2014-06-26,MP-817579,FUR-BO-4854,248.82,2,19.86,25.47,0,Medium,Second Class
ID-2015-TP2156559-42355,2015-12-17,2015-12-20,TP-2156559,OFF-AP-3863,152.51,5,-18.49,25.47,0.17,High,Second Class
MX-2012-NR1855039-41086,2012-06-26,2012-06-26,NR-1855039,OFF-SU-4992,92.34,3,40.62,25.462,0,Critical,Same Day
ID-2012-DL129257-41240,2012-11-27,2012-12-01,DL-129257,OFF-ST-4057,462.13,4,-0.11,25.46,0.1,Medium,Standard Class
ES-2013-RM196758-41391,2013-04-27,2013-05-04,RM-196758,TEC-MA-5495,253.5,5,4.95,25.46,0,Medium,Standard Class
CA-2015-CR262523-42063,2015-02-28,2015-03-05,CR-262523,OFF-PA-4463,48.39,1,15,4.67,0,Medium,Standard Class
US-2012-CR12625140-41143,2012-08-22,2012-08-27,CR-126251402,OFF-PA-6552,19.44,3,9.53,2.03,0,Medium,Second Class
MX-2014-RD1990018-41704,2014-03-06,2014-03-10,RD-1990018,TEC-AC-5202,381.6,8,175.52,25.449,0,Medium,Standard Class
IN-2015-BE1145558-42342,2015-12-04,2015-12-06,BE-1145558,FUR-CH-4525,148.5,2,1.44,25.44,0,High,Second Class
ES-2014-JE161658-41986,2014-12-13,2014-12-17,JE-161658,TEC-MA-5011,416.7,5,174.9,25.44,0,Medium,Standard Class
ID-2015-NR18550102-42078,2015-03-15,2015-03-21,NR-18550102,FUR-CH-4629,426.6,12,-5.76,25.44,0.25,Medium,Standard Class
IN-2015-HD1478558-42229,2015-08-13,2015-08-18,HD-1478558,OFF-PA-4144,291.06,6,72.72,25.43,0,Medium,Standard Class
AO-2015-KD63454-42312,2015-11-04,2015-11-08,KD-63454,FUR-FU-3025,193.68,4,11.52,25.43,0,High,Standard Class
ES-2015-MG182058-42046,2015-02-11,2015-02-13,MG-182058,TEC-MA-5545,173.82,1,24.33,25.43,0,Medium,First Class
CA-2015-CR262523-42063,2015-02-28,2015-03-05,CR-262523,OFF-ST-4063,16.05,1,1.59,1.62,0,Medium,Standard Class
MX-2014-FW1439593-41982,2014-12-09,2014-12-11,FW-1439593,OFF-BI-6383,100.92,3,9.06,25.413,0,High,First Class
IN-2013-RW1963058-41405,2013-05-11,2013-05-15,RW-1963058,TEC-MA-6138,1295.28,8,504.96,25.41,0,Medium,Standard Class
IN-2015-SV2078559-42110,2015-04-16,2015-04-18,SV-2078559,OFF-BI-4816,263.54,6,76.16,25.41,0.17,High,Second Class
ES-2015-BD1132045-42041,2015-02-06,2015-02-10,BD-1132045,OFF-ST-5693,255.74,2,17,25.4,0.1,High,Standard Class
CA-2015-CR262523-42063,2015-02-28,2015-03-05,CR-262523,OFF-LA-4680,20.16,2,6.42,1.38,0,Medium,Standard Class
SU-2015-JM5250122-42006,2015-01-02,2015-01-06,JM-5250122,OFF-ST-4080,395.88,2,193.98,25.4,0,Medium,Standard Class
IN-2014-KW1643559-41853,2014-08-02,2014-08-06,KW-1643559,FUR-CH-4654,663.88,2,81.82,25.4,0.27,Medium,Standard Class
IN-2014-SP20920130-41808,2014-06-18,2014-06-24,SP-20920130,TEC-PH-5265,356.62,3,133.15,25.4,0.17,Medium,Standard Class
MX-2015-BH1171018-42299,2015-10-22,2015-10-26,BH-1171018,FUR-BO-4853,251.16,3,107.94,25.397,0,Medium,Standard Class
MX-2014-BF1100518-41713,2014-03-15,2014-03-19,BF-1100518,FUR-CH-5449,381.76,4,87.76,25.391,0,Medium,Standard Class
IN-2015-CM1271558-42208,2015-07-23,2015-07-25,CM-1271558,FUR-FU-3933,132.03,3,54.09,25.39,0,Critical,First Class
ES-2012-TS21370139-40968,2012-02-29,2012-03-05,TS-21370139,OFF-AR-3468,194.64,4,34.92,25.39,0,High,Standard Class
MX-2014-SW2075593-41933,2014-10-21,2014-10-26,SW-2075593,FUR-FU-5737,227.64,7,100.1,25.387,0,Medium,Second Class
IN-2012-DO134357-41115,2012-07-25,2012-07-30,DO-134357,TEC-CO-5990,427.68,2,37.98,25.38,0.1,Medium,Standard Class
ES-2014-SP2062064-41975,2014-12-02,2014-12-04,SP-2062064,OFF-BI-3715,204.12,7,59.01,25.38,0,Critical,Second Class
CA-2012-CR12625140-41060,2012-05-31,2012-06-05,CR-126251406,OFF-BI-4336,45.48,3,20.92,1.35,0,Medium,Standard Class
TU-2013-EB4110134-41626,2013-12-18,2013-12-24,EB-4110134,FUR-FU-5728,175.92,4,-215.52,25.37,0.6,Low,Standard Class
IN-2013-LS17245113-41563,2013-10-16,2013-10-21,LS-17245113,TEC-CO-4787,497.16,4,154.08,25.37,0,Medium,Standard Class
IN-2015-MJ177407-42348,2015-12-10,2015-12-11,MJ-177407,OFF-PA-4482,81.41,5,19.76,25.37,0.1,Critical,First Class
CA-2015-CR262523-42063,2015-02-28,2015-03-05,CR-262523,OFF-EN-5025,15.6,2,2.46,1.08,0,Medium,Standard Class
SY-2014-KN6390126-41984,2014-12-11,2014-12-18,KN-6390126,FUR-BO-5747,170.19,1,27.21,25.36,0,Low,Standard Class
ID-2015-KM16720102-42255,2015-09-08,2015-09-11,KM-16720102,TEC-AC-5202,157.41,4,-108.87,25.36,0.45,Medium,First Class
IN-2014-TP21415130-41829,2014-07-09,2014-07-11,TP-21415130,FUR-FU-4083,84.84,2,11.58,25.36,0.27,Critical,First Class
IN-2015-BT1148559-42042,2015-02-07,2015-02-11,BT-1148559,TEC-PH-3145,340.48,3,12.25,25.35,0.17,Medium,Standard Class
CA-2013-Co12640140-41488,2013-08-02,2013-08-06,Co-126401404,TEC-MA-5491,558.4,2,41.88,78.31,0.2,High,Standard Class
ES-2015-DB1321048-42362,2015-12-24,2015-12-28,DB-1321048,TEC-PH-5827,461.16,7,-25.62,25.35,0.1,Medium,Standard Class
ES-2012-JF153558-41077,2012-06-17,2012-06-21,JF-153558,FUR-BO-5941,338.4,2,138.72,25.35,0,Medium,Standard Class
ID-2012-VG2180559-41237,2012-11-24,2012-11-28,VG-2180559,TEC-MA-6135,232.17,7,-8.49,25.35,0.17,High,Standard Class
ES-2014-BT1139548-41972,2014-11-29,2014-12-04,BT-1139548,FUR-FU-6239,342.09,7,153.93,25.34,0,Medium,Standard Class
IN-2014-GM146807-41891,2014-09-09,2014-09-13,GM-146807,OFF-AR-6126,321.84,8,67.92,25.34,0.1,High,Standard Class
IN-2012-MG1768058-41198,2012-10-16,2012-10-18,MG-1768058,OFF-SU-4978,143.4,5,51.6,25.34,0,Critical,Second Class
ES-2015-MG1769591-42335,2015-11-27,2015-11-29,MG-1769591,FUR-BO-5768,521.22,7,-260.61,25.34,0.5,High,First Class
MX-2013-RB1979518-41322,2013-02-17,2013-02-21,RB-1979518,FUR-BO-5950,583.12,2,274.04,25.339,0,Medium,Standard Class
US-2015-CA127755-42013,2015-01-09,2015-01-09,CA-127755,TEC-AC-5121,124.06,3,-26.9,25.334,0.4,Critical,Same Day
US-2012-Co12640140-41079,2012-06-19,2012-06-26,Co-126401402,OFF-AP-4718,471.9,6,155.73,48.89,0,Low,Standard Class
IN-2013-HF149957-41332,2013-02-27,2013-02-28,HF-149957,TEC-PH-5826,131.92,2,46.9,25.33,0.1,High,Same Day
IR-2014-ZD1192560-41954,2014-11-11,2014-11-11,ZD-1192560,FUR-CH-5455,171.51,1,58.29,25.33,0,High,Same Day
CA-2014-Co12640140-41820,2014-06-30,2014-07-04,Co-126401408,OFF-ST-4245,191.88,6,19.19,12.28,0,High,Second Class
ES-2014-JK1537048-41957,2014-11-14,2014-11-19,JK-1537048,OFF-AR-3453,282.66,14,93.24,25.32,0,Medium,Standard Class
TZ-2012-TR11325129-41031,2012-05-02,2012-05-04,TR-11325129,OFF-ST-4105,86.35,2,7.63,25.32,0.1,Critical,First Class
US-2015-EB1370536-42105,2015-04-11,2015-04-17,EB-1370536,FUR-BO-5952,234.82,4,-82.22,25.319,0.4,Medium,Standard Class
RO-2015-KF6285107-42223,2015-08-07,2015-08-11,KF-6285107,FUR-BO-4859,340.68,2,20.4,25.31,0,Medium,Standard Class
IN-2014-AC1045058-41814,2014-06-24,2014-06-26,AC-1045058,TEC-PH-3806,3916.08,6,1252.98,25.3,0,Critical,First Class
IN-2013-DK1283527-41378,2013-04-14,2013-04-18,DK-1283527,FUR-FU-3942,535.35,5,230.1,25.3,0,Medium,Standard Class
ES-2014-DJ1363048-41872,2014-08-21,2014-08-27,DJ-1363048,OFF-AR-5933,340.62,7,160.02,25.3,0,Medium,Standard Class
IT-2014-MM1805548-41795,2014-06-05,2014-06-05,MM-1805548,OFF-PA-5869,91.95,5,4.5,25.3,0,Critical,Same Day
IN-2013-RW1963058-41405,2013-05-11,2013-05-15,RW-1963058,TEC-MA-6143,373.2,5,18.6,25.3,0,Medium,Standard Class
CA-2012-Co12640140-41269,2012-12-26,2012-12-30,Co-126401402,OFF-FA-6129,30.02,4,3,2.11,0.2,Medium,Standard Class
ES-2014-TC2129545-42004,2014-12-31,2015-01-05,TC-2129545,TEC-MA-5509,442.94,6,177.08,25.29,0.15,Medium,Standard Class
MX-2012-DH1307593-41013,2012-04-14,2012-04-17,DH-1307593,FUR-BO-4854,165.88,2,79.6,25.283,0,High,First Class
ES-2015-BE11410120-42225,2015-08-09,2015-08-10,BE-11410120,TEC-PH-3790,164.32,2,-1.88,25.28,0.1,Medium,First Class
IN-2015-BN1151558-42294,2015-10-17,2015-10-23,BN-1151558,FUR-TA-5068,270.27,1,10.8,25.28,0,Medium,Standard Class
IN-2012-CD1279027-41109,2012-07-19,2012-07-22,CD-1279027,OFF-EN-4903,165.24,9,52.65,25.28,0,Medium,First Class
CA-2012-Co12640140-41241,2012-11-28,2012-12-05,Co-126401406,OFF-LA-3207,5.04,2,1.76,1.74,0.2,Low,Standard Class
US-2012-Co12640140-41079,2012-06-19,2012-06-26,Co-126401402,OFF-AR-5361,3.52,2,1.69,1.49,0,Low,Standard Class
CA-2012-Co12640140-41269,2012-12-26,2012-12-30,Co-126401402,FUR-FU-3924,32.95,6,-19.77,1.26,0.6,Medium,Standard Class
ES-2014-KB16405139-41803,2014-06-13,2014-06-16,KB-16405139,OFF-SU-4316,115.8,5,55.5,25.27,0,High,First Class
IN-2013-MV1748521-41636,2013-12-28,2013-12-30,MV-1748521,OFF-PA-6614,108.9,5,6.45,25.27,0,High,Second Class
ES-2013-CD1198045-41633,2013-12-25,2013-12-28,CD-1198045,OFF-AR-3528,227.28,4,34.08,25.25,0,High,Second Class
RS-2014-GT4710108-41800,2014-06-10,2014-06-17,GT-4710108,TEC-CO-4592,378.39,1,185.4,25.25,0,Low,Standard Class
BK-2015-ME732017-42236,2015-08-20,2015-08-26,ME-732017,OFF-AR-3545,233.76,8,30.24,25.25,0,Low,Standard Class
ES-2012-RD1981048-41121,2012-07-31,2012-08-02,RD-1981048,TEC-AC-3380,217.2,5,21.6,25.25,0,High,Second Class
MX-2013-DJ1342082-41639,2013-12-31,2014-01-05,DJ-1342082,FUR-BO-3617,154.37,2,30.85,25.241,0.2,High,Standard Class
IN-2012-CC1261027-41105,2012-07-15,2012-07-19,CC-1261027,TEC-PH-3792,265.59,3,58.41,25.24,0,Medium,Standard Class
ES-2015-GT14755139-42216,2015-07-31,2015-08-05,GT-14755139,TEC-AC-5220,135.63,3,40.68,25.24,0,Medium,Second Class
CA-2013-Co12640140-41488,2013-08-02,2013-08-06,Co-126401404,OFF-BI-4834,6.37,2,2.15,1.19,0.2,High,Standard Class
IN-2013-XP2186527-41548,2013-10-01,2013-10-08,XP-2186527,TEC-MA-5578,604.5,5,36.15,25.24,0,Medium,Standard Class
US-2015-TB2140055-42160,2015-06-05,2015-06-10,TB-2140055,OFF-AP-4732,371.27,3,-61.93,25.239,0.4,Medium,Second Class
MX-2014-RC1982582-41651,2014-01-12,2014-01-17,RC-1982582,FUR-BO-3906,458.98,7,-11.56,25.235,0.2,Medium,Standard Class
CA-2015-CM12655140-42279,2015-10-02,2015-10-04,CM-126551406,TEC-MA-4278,1704.89,11,767.2,291.68,0,High,First Class
ES-2013-YC21895139-41612,2013-12-04,2013-12-09,YC-21895139,TEC-AC-4156,243.81,3,121.86,25.23,0,Medium,Second Class
US-2014-CM12655140-41957,2014-11-14,2014-11-20,CM-126551406,TEC-PH-6626,2279.96,4,592.79,202.77,0,Medium,Standard Class
ID-2015-JW160757-42357,2015-12-19,2015-12-26,JW-160757,FUR-CH-5794,158.98,2,-95.42,25.22,0.4,Low,Standard Class
CA-2013-CM12655140-41352,2013-03-19,2013-03-22,CM-126551402,FUR-BO-3638,383.47,4,-67.67,101.49,0.32,Critical,First Class
ES-2014-TH21100125-41767,2014-05-08,2014-05-13,TH-21100125,FUR-CH-5412,324.06,2,9.72,25.22,0,Medium,Standard Class
MX-2015-SS2051536-42264,2015-09-17,2015-09-22,SS-2051536,FUR-CH-4632,148.08,5,3.68,25.213,0.2,High,Standard Class
CA-2013-CM12655140-41581,2013-11-03,2013-11-07,CM-126551404,TEC-PH-3794,1212.85,7,106.12,87.46,0.2,High,Standard Class
US-2015-DB129105-42332,2015-11-24,2015-11-28,DB-129105,FUR-TA-3348,402.96,4,-725.36,25.201,0.7,Medium,Standard Class
ES-2015-JB16000139-42088,2015-03-25,2015-03-31,JB-16000139,FUR-CH-5808,510.57,3,193.95,25.2,0,Medium,Standard Class
EG-2014-JK612038-41727,2014-03-29,2014-04-03,JK-612038,FUR-BO-4852,122.52,1,4.89,25.2,0,High,Second Class
SA-2015-TS11085110-42134,2015-05-10,2015-05-12,TS-11085110,TEC-PH-3792,354.12,4,14.16,25.2,0,High,Second Class
ES-2015-AC1045048-42332,2015-11-24,2015-11-29,AC-1045048,OFF-ST-4108,211.68,5,68.13,25.19,0.1,Medium,Second Class
IT-2013-JC1534091-41580,2013-11-02,2013-11-08,JC-1534091,TEC-CO-4766,365.54,3,-241.34,25.19,0.5,Medium,Standard Class
ES-2013-JR16210139-41402,2013-05-08,2013-05-13,JR-16210139,OFF-BI-6384,244.8,5,88.05,25.19,0,Medium,Second Class
ID-2012-TM2149027-41000,2012-04-01,2012-04-05,TM-2149027,TEC-MA-5499,522.72,3,214.29,25.19,0,Medium,Standard Class
US-2013-PO1886536-41619,2013-12-11,2013-12-17,PO-1886536,TEC-AC-5124,276.24,5,55.24,25.185,0.2,Medium,Standard Class
RS-2015-EG3900108-42318,2015-11-10,2015-11-16,EG-3900108,TEC-AC-3395,245.52,6,36.72,25.18,0,Medium,Standard Class
IN-2012-JH1591027-41262,2012-12-19,2012-12-25,JH-1591027,OFF-ST-4268,1036.8,5,20.7,25.18,0,Medium,Standard Class
PL-2013-RR9525103-41501,2013-08-15,2013-08-15,RR-9525103,OFF-PA-5848,199.32,4,13.92,25.18,0,Medium,Same Day
ES-2013-SJ20125139-41625,2013-12-17,2013-12-23,SJ-20125139,OFF-AR-6108,379.08,8,143.16,25.18,0.1,Medium,Standard Class
ES-2012-MC1810048-41143,2012-08-22,2012-08-28,MC-1810048,OFF-PA-4479,237.51,7,97.23,25.17,0,Medium,Standard Class
ES-2013-TD20995120-41412,2013-05-18,2013-05-18,TD-20995120,OFF-AR-5904,207.12,4,76.56,25.17,0,High,Same Day
CA-2015-CM12655140-42342,2015-12-04,2015-12-08,CM-126551404,FUR-TA-3423,521.96,2,88.73,84.78,0,Medium,Second Class
IN-2012-JG15805144-41123,2012-08-02,2012-08-06,JG-15805144,TEC-MA-5568,136.1,2,18.02,25.16,0.17,High,Standard Class
IR-2015-MT781560-42193,2015-07-08,2015-07-10,MT-781560,TEC-MA-5568,163.98,2,54.06,25.16,0,Medium,Second Class
CA-2013-CM12655140-41352,2013-03-19,2013-03-22,CM-126551402,OFF-PA-6471,65.58,2,23.77,25.4,0.2,Critical,First Class
MX-2015-RB1946593-42369,2015-12-31,2015-12-31,RB-1946593,FUR-CH-5373,78.12,2,35.92,25.159,0,Critical,Same Day
MO-2012-CR282086-41257,2012-12-14,2012-12-18,CR-282086,OFF-BI-2881,354.96,12,60.12,25.15,0,Medium,Standard Class
TU-2013-GH4425134-41440,2013-06-15,2013-06-18,GH-4425134,TEC-MA-5513,107.4,1,-88.62,25.15,0.6,Medium,First Class
IN-2015-JF1556527-42112,2015-04-18,2015-04-19,JF-1556527,OFF-AR-3460,145.05,5,26.1,25.15,0,High,First Class
IN-2012-AM10705130-41151,2012-08-30,2012-09-02,AM-10705130,FUR-FU-3931,71.44,2,22.48,25.14,0.27,Critical,Second Class
IN-2012-TD2099558-41177,2012-09-25,2012-09-27,TD-2099558,OFF-PA-4175,85.23,3,16.11,25.14,0,Critical,Second Class
ES-2015-CL11890120-42180,2015-06-25,2015-06-29,CL-11890120,FUR-FU-6239,342.09,7,153.93,25.13,0,Medium,Standard Class
ES-2014-EM13960139-41800,2014-06-10,2014-06-12,EM-13960139,FUR-CH-5372,225.36,4,67.56,25.13,0,High,Second Class
IN-2012-JL151307-40988,2012-03-20,2012-03-25,JL-151307,FUR-CH-4523,187.84,3,2.08,25.13,0.1,High,Standard Class
ES-2015-KF16285139-42332,2015-11-24,2015-11-28,KF-16285139,FUR-BO-3630,626.7,5,300.75,25.13,0,Medium,Standard Class
MO-2014-LC705086-41958,2014-11-15,2014-11-15,LC-705086,TEC-PH-5843,126.09,1,21.42,25.13,0,High,Same Day
CA-2013-CM12655140-41581,2013-11-03,2013-11-07,CM-126551404,TEC-AC-5138,89.97,3,37.79,15.18,0,High,Standard Class
MX-2014-DJ1363028-41935,2014-10-23,2014-10-28,DJ-1363028,FUR-FU-3033,222.36,3,60,25.116,0,Medium,Standard Class
IN-2015-DB129707-42152,2015-05-28,2015-06-01,DB-129707,OFF-BI-2883,243.97,9,13.39,25.11,0.1,High,Second Class
RS-2014-KL6555108-41815,2014-06-25,2014-06-30,KL-6555108,TEC-CO-3595,319.98,1,143.97,25.11,0,Medium,Standard Class
IN-2013-LO171707-41591,2013-11-13,2013-11-20,LO-171707,FUR-CH-5412,583.31,4,77.75,25.11,0.1,Medium,Standard Class
IN-2015-MM1792058-42325,2015-11-17,2015-11-20,MM-1792058,FUR-FU-3028,90.18,2,26.1,25.11,0,Critical,First Class
US-2015-GB1457536-42299,2015-10-22,2015-10-27,GB-1457536,TEC-AC-4186,409.82,3,-82,25.101,0.2,Medium,Standard Class
MX-2013-NF1859518-41473,2013-07-18,2013-07-24,NF-1859518,FUR-BO-3885,281.82,3,25.32,25.088,0,Medium,Standard Class
MX-2013-LT1711018-41531,2013-09-14,2013-09-14,LT-1711018,OFF-EN-3099,194.64,6,64.2,25.087,0,High,Same Day
ES-2012-BF11275139-41221,2012-11-08,2012-11-15,BF-11275139,FUR-CH-5366,145.35,3,36.27,25.08,0,Low,Standard Class
MX-2014-AG1033018-41821,2014-07-01,2014-07-06,AG-1033018,FUR-BO-4852,163.36,2,13.04,25.076,0,Medium,Second Class
US-2013-BH1171055-41476,2013-07-21,2013-07-25,BH-1171055,OFF-ST-4260,218.21,4,-127.31,25.065,0.4,Medium,Second Class
MX-2014-KS1630018-41952,2014-11-09,2014-11-09,KS-1630018,TEC-AC-5196,78.96,4,38.64,25.061,0,Critical,Same Day
ES-2015-AB1015045-42266,2015-09-19,2015-09-22,AB-1015045,OFF-ST-6262,552.5,3,110.42,25.06,0.1,High,First Class
IT-2015-DP1300062-42223,2015-08-07,2015-08-12,DP-1300062,OFF-ST-6275,295.52,11,-224.9,25.06,0.5,Medium,Standard Class
ID-2015-KA16525102-42340,2015-12-02,2015-12-09,KA-16525102,OFF-EN-3662,191.85,7,-0.09,25.06,0.45,Low,Standard Class
ES-2015-RF19735139-42188,2015-07-03,2015-07-08,RF-19735139,TEC-PH-5835,278.88,2,114.3,25.06,0,Medium,Standard Class
CA-2013-CM12655140-41581,2013-11-03,2013-11-07,CM-126551404,FUR-FU-3836,42.6,3,16.61,4.44,0,High,Standard Class
CA-2014-CM12655140-41860,2014-08-09,2014-08-14,CM-126551408,OFF-FA-3082,23.34,3,0.23,1.85,0,High,Standard Class
ES-2013-CD1279045-41447,2013-06-22,2013-06-26,CD-1279045,TEC-CO-4779,431.46,4,-45.78,25.05,0.15,Medium,Standard Class
ID-2015-DK133757-42284,2015-10-07,2015-10-12,DK-133757,FUR-CH-5367,195.89,5,-19.67,25.05,0.1,Medium,Second Class
GB-2013-JA597046-41444,2013-06-19,2013-06-23,JA-597046,OFF-ST-4269,206.4,1,92.88,25.05,0,High,Standard Class
UP-2013-LE6810137-41488,2013-08-02,2013-08-07,LE-6810137,TEC-MA-5511,265.65,1,2.64,25.05,0,Medium,Standard Class
ES-2014-LP17095139-41640,2014-01-01,2014-01-05,LP-17095139,OFF-ST-4295,155.03,3,68.9,25.05,0.1,High,Standard Class
US-2014-DM1352582-41993,2014-12-20,2014-12-25,DM-1352582,TEC-CO-4577,423.31,2,-0.85,25.046,0.002,Medium,Standard Class
IR-2015-CR282060-42171,2015-06-16,2015-06-18,CR-282060,FUR-FU-3024,102.9,2,12.3,25.04,0,Critical,Second Class
IN-2015-JK1562559-42026,2015-01-22,2015-01-22,JK-1562559,TEC-CO-6005,112.94,1,37.64,25.04,0.07,High,Same Day
RS-2015-KF6285108-42256,2015-09-09,2015-09-12,KF-6285108,OFF-BI-3718,144,12,5.76,25.04,0,Critical,Second Class
IN-2015-LD170057-42267,2015-09-20,2015-09-22,LD-170057,OFF-EN-4917,256.47,7,82.59,25.04,0.1,Medium,First Class
US-2013-GA145155-41444,2013-06-19,2013-06-22,GA-145155,OFF-ST-6247,160.96,3,-96.62,25.038,0.4,High,First Class
MX-2013-KB1640582-41587,2013-11-09,2013-11-13,KB-1640582,FUR-CH-5373,156.24,5,50.74,25.038,0.2,High,Standard Class
MX-2012-LD1685582-41124,2012-08-03,2012-08-09,LD-1685582,TEC-PH-3151,332.24,4,6.64,25.038,0,Medium,Standard Class
IN-2015-AA103757-42363,2015-12-25,2015-12-30,AA-103757,FUR-BO-3628,444.42,4,153.06,25.03,0.1,Medium,Standard Class
US-2013-DB13615101-41452,2013-06-27,2013-07-01,DB-13615101,OFF-AP-4949,235.87,6,-82.61,25.026,0.4,High,Second Class
IZ-2015-AY55561-42281,2015-10-04,2015-10-08,AY-55561,OFF-AP-3869,496.08,1,124.02,25.02,0,Medium,Standard Class
IR-2015-CC237060-42363,2015-12-25,2015-12-30,CC-237060,TEC-MA-5006,623.7,2,37.38,25.02,0,Medium,Standard Class
ES-2014-KB16240120-41696,2014-02-26,2014-02-26,KB-16240120,OFF-PA-4177,179.46,6,37.62,25.02,0,High,Same Day
US-2014-CM12655140-41957,2014-11-14,2014-11-20,CM-126551406,OFF-LA-3219,14.94,3,6.87,1.23,0,Medium,Standard Class
IN-2014-BN11515144-41954,2014-11-11,2014-11-16,BN-11515144,TEC-CO-4580,186.88,2,8.86,25.01,0.37,Medium,Standard Class
CA-2015-CC12670140-42174,2015-06-19,2015-06-24,CC-126701404,FUR-BO-3621,917.92,9,75.59,126.97,0.15,High,Standard Class
ES-2015-SC2009548-42272,2015-09-25,2015-10-01,SC-2009548,OFF-AR-3449,274.8,5,96.15,25.01,0,Medium,Standard Class
IT-2015-AG1049545-42229,2015-08-13,2015-08-17,AG-1049545,TEC-MA-5499,304.92,5,-270.18,25,0.65,Medium,Standard Class
ES-2014-CW11905139-41831,2014-07-11,2014-07-18,CW-11905139,TEC-PH-5266,286.26,2,114.48,25,0,Medium,Standard Class
IN-2012-TA2138558-41087,2012-06-27,2012-07-01,TA-2138558,OFF-EN-4441,191.28,4,28.68,25,0,Medium,Second Class
MX-2015-GH1466536-42294,2015-10-17,2015-10-24,GH-1466536,FUR-BO-5943,466.7,7,-62.36,24.994,0.4,Medium,Standard Class
CA-2012-CC12670140-41265,2012-12-22,2012-12-26,CC-126701408,OFF-ST-6287,424.27,2,-10.61,67.42,0.2,High,Second Class
IN-2014-JF1519058-41944,2014-11-01,2014-11-05,JF-1519058,TEC-AC-5873,551.1,5,49.5,24.99,0,Medium,Second Class
CA-2014-CC12670140-41971,2014-11-28,2014-11-30,CC-126701404,TEC-PH-5258,271.99,1,23.8,39.21,0.2,Medium,Second Class
ID-2013-MC175757-41594,2013-11-16,2013-11-21,MC-175757,TEC-CO-4568,318.13,2,-196.19,24.99,0.4,Medium,Second Class
CA-2012-CC12670140-41265,2012-12-22,2012-12-26,CC-126701408,OFF-ST-2921,83.92,5,-1.05,13.09,0.2,High,Second Class
MX-2014-NW1840039-41829,2014-07-09,2014-07-10,NW-1840039,OFF-ST-6282,182.3,5,71,24.983,0,Medium,Same Day
CA-2012-CC12670140-41265,2012-12-22,2012-12-26,CC-126701408,FUR-CH-5536,64.78,1,6.48,11.24,0.2,High,Second Class
ES-2015-BC11125139-42328,2015-11-20,2015-11-24,BC-11125139,TEC-PH-5247,523.98,3,157.14,24.98,0,Medium,Standard Class
ES-2013-JG1516048-41630,2013-12-22,2013-12-27,JG-1516048,OFF-ST-6272,98.39,2,-5.47,24.98,0.1,High,Second Class
ID-2015-MG17680144-42078,2015-03-15,2015-03-17,MG-17680144,FUR-CH-5451,260.7,4,-75.06,24.98,0.27,High,Second Class
ID-2013-VF2171558-41566,2013-10-19,2013-10-25,VF-2171558,TEC-CO-3708,567.45,3,-522.09,24.98,0.5,Medium,Standard Class
MX-2013-JM1526536-41570,2013-10-23,2013-10-27,JM-1526536,OFF-ST-6262,327.41,3,94.13,24.976,0.2,Medium,Standard Class
EZ-2015-JO514532-42126,2015-05-02,2015-05-06,JO-514532,FUR-CH-4532,475.86,1,185.58,24.97,0,Medium,Standard Class
IN-2014-KA1652527-41998,2014-12-25,2015-01-01,KA-1652527,OFF-BI-2884,213.36,7,59.64,24.97,0,Low,Standard Class
CA-2014-CC12670140-41702,2014-03-04,2014-03-09,CC-126701402,TEC-PH-5606,134.85,3,37.76,8.68,0,High,Second Class
AU-2014-SN107108-41724,2014-03-26,2014-03-29,SN-107108,FUR-FU-5740,201.12,8,72.24,24.97,0,High,Second Class
ES-2015-SV20785139-42284,2015-10-07,2015-10-11,SV-20785139,TEC-MA-5021,366.75,3,73.35,24.97,0,Medium,Second Class
CA-2012-CC12670140-41265,2012-12-22,2012-12-26,CC-126701408,OFF-PA-3843,45.53,3,15.93,5.57,0.2,High,Second Class
NI-2015-CB253595-42362,2015-12-24,2015-12-27,CB-253595,TEC-CO-3679,78.53,1,-154.48,24.96,0.7,Critical,First Class
MX-2014-KN1645082-41983,2014-12-10,2014-12-12,KN-1645082,OFF-EN-5039,158.94,9,15.84,24.959,0,Critical,Second Class
